y	x
52.14041519	-7.291944027
52.14014053	-7.291944027
52.14014053	-7.296390057
52.13986206	-7.296390057
52.13986206	-7.297500134
52.13958359	-7.297500134
52.13958359	-7.299166203
52.13930511	-7.299166203
52.13930511	-7.301389217
52.13902664	-7.301389217
52.13902664	-7.302501202
52.13874817	-7.302501202
52.13874817	-7.303057194
52.13735962	-7.303057194
52.13735962	-7.302501202
52.13458252	-7.302501202
52.13458252	-7.303057194
52.13375092	-7.303057194
52.13375092	-7.303610802
52.13347244	-7.303610802
52.13347244	-7.304722786
52.13319397	-7.304722786
52.13319397	-7.305276871
52.1329155	-7.305276871
52.1329155	-7.305832863
52.13236237	-7.305832863
52.13236237	-7.306388855
52.13208389	-7.306388855
52.13208389	-7.307498932
52.13236237	-7.307498932
52.13236237	-7.308054924
52.1329155	-7.308054924
52.1329155	-7.308610916
52.13319397	-7.308610916
52.13319397	-7.309166908
52.13347244	-7.309166908
52.13347244	-7.309720993
52.13458252	-7.309720993
52.13458252	-7.309166908
52.13486099	-7.309166908
52.13486099	-7.308610916
52.13513947	-7.308610916
52.13513947	-7.308054924
52.13541794	-7.308054924
52.13541794	-7.312499046
52.1356926	-7.312499046
52.1356926	-7.313055038
52.13597107	-7.313055038
52.13597107	-7.317500114
52.13624954	-7.317500114
52.13624954	-7.318056107
52.13652802	-7.318056107
52.13652802	-7.318612099
52.13680649	-7.318612099
52.13680649	-7.319722176
52.13819504	-7.319722176
52.13819504	-7.319166183
52.13902664	-7.319166183
52.13902664	-7.32083416
52.13874817	-7.32083416
52.13874817	-7.321387768
52.13680649	-7.321387768
52.13680649	-7.321944237
52.13624954	-7.321944237
52.13624954	-7.322500229
52.1356926	-7.322500229
52.1356926	-7.323056221
52.13541794	-7.323056221
52.13541794	-7.325277805
52.1356926	-7.325277805
52.1356926	-7.32583189
52.13597107	-7.32583189
52.13597107	-7.326387882
52.13624954	-7.326387882
52.13624954	-7.326943874
52.13652802	-7.326943874
52.13652802	-7.32750082
52.13680649	-7.32750082
52.13680649	-7.329166889
52.13652802	-7.329166889
52.13652802	-7.329722881
52.13597107	-7.329722881
52.13597107	-7.330278873
52.1356926	-7.330278873
52.1356926	-7.33138895
52.13597107	-7.33138895
52.13597107	-7.331944942
52.1356926	-7.331944942
52.1356926	-7.333055019
52.13597107	-7.333055019
52.13597107	-7.334167004
52.13624954	-7.334167004
52.13624954	-7.336389065
52.13652802	-7.336389065
52.13652802	-7.337501049
52.13708496	-7.337501049
52.13708496	-7.338611126
52.13735962	-7.338611126
52.13735962	-7.339167118
52.13763809	-7.339167118
52.13763809	-7.345277786
52.13791656	-7.345277786
52.13791656	-7.349721909
52.13763809	-7.349721909
52.13763809	-7.350277901
52.13708496	-7.350277901
52.13708496	-7.350833893
52.13652802	-7.350833893
52.13652802	-7.35194397
52.13680649	-7.35194397
52.13680649	-7.352499962
52.13708496	-7.352499962
52.13708496	-7.353610039
52.13680649	-7.353610039
52.13680649	-7.354166031
52.13652802	-7.354166031
52.13652802	-7.355278969
52.13708496	-7.355278969
52.13708496	-7.359723091
52.13680649	-7.359723091
52.13680649	-7.360277176
52.13652802	-7.360277176
52.13652802	-7.361945152
52.13680649	-7.361945152
52.13680649	-7.362499237
52.13763809	-7.362501144
52.13763809	-7.363055229
52.13819504	-7.363055229
52.13819504	-7.363611221
52.13874817	-7.363611221
52.13874817	-7.366388798
52.13847351	-7.366388798
52.13847351	-7.366942883
52.13819504	-7.366942883
52.13819504	-7.370277882
52.13763809	-7.370277882
52.13763809	-7.370833874
52.13708496	-7.370833874
52.13708496	-7.371389866
52.1356926	-7.371389866
52.1356926	-7.371943951
52.13513947	-7.371943951
52.13513947	-7.372499943
52.13458252	-7.372499943
52.13458252	-7.373055935
52.13402939	-7.373055935
52.13402939	-7.373611927
52.13347244	-7.373611927
52.13347244	-7.374166012
52.13319397	-7.374166012
52.13319397	-7.375833988
52.13375092	-7.375833988
52.13375092	-7.376944065
52.13319397	-7.376944065
52.13319397	-7.378612041
52.13236237	-7.378612041
52.13236237	-7.378056049
52.13208389	-7.378056049
52.13208389	-7.378612041
52.13180542	-7.378612041
52.13180542	-7.379166126
52.13152695	-7.379166126
52.13152695	-7.380279064
52.13124847	-7.380279064
52.13124847	-7.380835056
52.13152695	-7.380835056
52.13152695	-7.381945133
52.1301384	-7.381945133
52.1301384	-7.384167194
52.13041687	-7.384167194
52.13041687	-7.385832787
52.12874985	-7.385832787
52.12874985	-7.386388779
52.1281929	-7.386388779
52.1281929	-7.38861084
52.12847137	-7.38861084
52.12847137	-7.389166832
52.12874985	-7.389166832
52.12874985	-7.391388893
52.12847137	-7.391388893
52.12847137	-7.39249897
52.1281929	-7.39249897
52.1281929	-7.3941679
52.12791824	-7.3941679
52.12791824	-7.396389961
52.12763977	-7.396389961
52.12763977	-7.398612022
52.12791824	-7.398612022
52.12791824	-7.399166107
52.12847137	-7.399166107
52.12847137	-7.399722099
52.12930679	-7.399722099
52.12930679	-7.400278091
52.12985992	-7.400278091
52.12985992	-7.400834084
52.13041687	-7.400834084
52.13041687	-7.401388168
52.13124847	-7.401390076
52.13124847	-7.40194416
52.13152695	-7.40194416
52.13152695	-7.404722214
52.13124847	-7.404722214
52.13124847	-7.405278206
52.13041687	-7.405278206
52.13041687	-7.405834198
52.12985992	-7.405834198
52.12985992	-7.406387806
52.12958527	-7.406387806
52.12958145	-7.407501221
52.12930679	-7.407501221
52.12930679	-7.410832882
52.12958145	-7.410832882
52.12958527	-7.411388874
52.12985992	-7.411388874
52.12985992	-7.415277004
52.12958527	-7.415277004
52.12958145	-7.415832996
52.12902832	-7.415832996
52.12902832	-7.416388988
52.12874985	-7.416388988
52.12874985	-7.417500973
52.12847137	-7.417500973
52.12847137	-7.419167042
52.12874985	-7.419167042
52.12874985	-7.419723988
52.12930679	-7.419723988
52.12930679	-7.420833111
52.12902832	-7.420833111
52.12902832	-7.423612118
52.12930679	-7.423612118
52.12930679	-7.424166203
52.12958145	-7.424166203
52.12958145	-7.426943779
52.12930679	-7.426943779
52.12930679	-7.428612232
52.12902832	-7.428612232
52.12902832	-7.42916584
52.12874985	-7.42916584
52.12874985	-7.429721832
52.1281929	-7.429721832
52.1281929	-7.430833817
52.12791824	-7.430833817
52.12791824	-7.431387901
52.12763977	-7.431387901
52.12763977	-7.431943893
52.1273613	-7.431943893
52.1273613	-7.432499886
52.12708282	-7.432499886
52.12708282	-7.434165955
52.12680435	-7.434165955
52.12680435	-7.436944962
52.12708282	-7.436944962
52.12708282	-7.439723015
52.12680435	-7.439723015
52.12680435	-7.442501068
52.1254158	-7.442501068
52.1254158	-7.443055153
52.12513733	-7.443055153
52.12513733	-7.443611145
52.12486267	-7.443611145
52.12486267	-7.444167137
52.1245842	-7.444167137
52.1245842	-7.444723129
52.12402725	-7.444723129
52.12402725	-7.445277214
52.12374878	-7.445277214
52.12374878	-7.445833206
52.12347412	-7.445833206
52.12347412	-7.446389198
52.12319565	-7.446389198
52.12319565	-7.446946144
52.1226387	-7.446946144
52.1226387	-7.447502136
52.12236023	-7.447502136
52.12236023	-7.44805479
52.12208176	-7.44805479
52.12208176	-7.449168205
52.1218071	-7.449168205
52.1218071	-7.450833797
52.12152863	-7.450833797
52.12152863	-7.45138979
52.12125015	-7.45138979
52.12125015	-7.453055859
52.12097168	-7.453055859
52.12097168	-7.453611851
52.12069321	-7.453611851
52.12069321	-7.454165936
52.12041855	-7.454165936
52.12041855	-7.45527792
52.12014008	-7.45527792
52.12014008	-7.456387997
52.1198616	-7.456387997
52.1198616	-7.456943989
52.11958313	-7.456943989
52.11958313	-7.458055973
52.11930466	-7.458055973
52.11930466	-7.458611965
52.11902618	-7.458611965
52.11902618	-7.460278034
52.11930466	-7.460278034
52.11930466	-7.459722042
52.12236023	-7.459722042
52.12236023	-7.45916605
52.12319565	-7.45916605
52.12319565	-7.460278034
52.1226387	-7.460278034
52.1226387	-7.461390972
52.12208176	-7.461390972
52.12208176	-7.461944103
52.11902618	-7.461944103
52.11902618	-7.462501049
52.11875153	-7.462501049
52.11875153	-7.463057041
52.11819458	-7.463057041
52.11819458	-7.464167118
52.11791611	-7.464167118
52.11791611	-7.46472311
52.11736298	-7.46472311
52.11736298	-7.465833187
52.1170845	-7.465833187
52.1170845	-7.466389179
52.11680603	-7.466389179
52.11680603	-7.466945171
52.11486053	-7.466945171
52.11486053	-7.467501163
52.11458206	-7.467501163
52.11458206	-7.468054771
52.1143074	-7.468054771
52.1143074	-7.468610764
52.11402893	-7.468610764
52.11402893	-7.469167233
52.11375046	-7.469167233
52.11375046	-7.469723225
52.11347198	-7.469723225
52.11347198	-7.470276833
52.11291504	-7.470276833
52.11291504	-7.470832825
52.11264038	-7.470832825
52.11264038	-7.471388817
52.11208344	-7.471388817
52.11208344	-7.471944809
52.11180496	-7.471944809
52.11180496	-7.472498894
52.11152649	-7.472498894
52.11152649	-7.473054886
52.11125183	-7.473054886
52.11125183	-7.473610878
52.11097336	-7.473610878
52.11097336	-7.478055954
52.11069489	-7.478055954
52.11069489	-7.480278015
52.11013794	-7.480278015
52.11013794	-7.480834007
52.10985947	-7.480834007
52.10985947	-7.481389999
52.10958481	-7.481389999
52.10958481	-7.481944084
52.10930634	-7.481944084
52.10930634	-7.482500076
52.10902786	-7.482500076
52.10902786	-7.483056068
52.10847092	-7.483056068
52.10847092	-7.483612061
52.10791779	-7.483612061
52.10791779	-7.484166145
52.10736084	-7.484166145
52.10736084	-7.484722137
52.10708237	-7.484722137
52.10708237	-7.48527813
52.10652924	-7.48527813
52.10652924	-7.489723206
52.10625076	-7.489723206
52.10625076	-7.490279198
52.10569382	-7.490279198
52.10569382	-7.490832806
52.10374832	-7.490832806
52.10374832	-7.491388798
52.10347366	-7.491388798
52.10347366	-7.49194479
52.10319519	-7.49194479
52.10319519	-7.492500782
52.10291672	-7.492500782
52.10291672	-7.493054867
52.10263824	-7.493054867
52.10263824	-7.494722843
52.10291672	-7.494722843
52.10291672	-7.495276928
52.10319519	-7.495276928
52.10319519	-7.497498989
52.10263824	-7.497498989
52.10263824	-7.498054981
52.10235977	-7.498054981
52.10235977	-7.500277042
52.10263824	-7.500277042
52.10263824	-7.500833035
52.10291672	-7.500833035
52.10291672	-7.501945972
52.10319519	-7.501945972
52.10319519	-7.503056049
52.10291672	-7.503056049
52.10291672	-7.505278111
52.10319519	-7.505278111
52.10319519	-7.505834103
52.10347366	-7.505834103
52.10347366	-7.506388187
52.10374832	-7.506388187
52.10374832	-7.50694418
52.10430527	-7.50694418
52.10430527	-7.507500172
52.10458374	-7.507500172
52.10458374	-7.508056164
52.10486221	-7.508056164
52.10486221	-7.508612156
52.10541534	-7.508612156
52.10541534	-7.509722233
52.10514069	-7.509722233
52.10514069	-7.510278225
52.10486221	-7.510278225
52.10486221	-7.51472187
52.10514069	-7.51472187
52.10514069	-7.516387939
52.10541534	-7.516387939
52.10541534	-7.518610954
52.10569382	-7.518610954
52.10569382	-7.520833015
52.10541534	-7.520833015
52.10541534	-7.521389008
52.10514069	-7.521389008
52.10514069	-7.521945
52.10486221	-7.521945
52.10486221	-7.523055077
52.10458374	-7.523055077
52.10458374	-7.523611069
52.10402679	-7.523611069
52.10402679	-7.524167061
52.10374832	-7.524167061
52.10374832	-7.524723053
52.10319519	-7.524723053
52.10319519	-7.525277138
52.10291672	-7.525277138
52.10291672	-7.52583313
52.10263824	-7.52583313
52.10263824	-7.526389122
52.10235977	-7.526389122
52.10235977	-7.526945114
52.10208511	-7.526945114
52.10208511	-7.529168129
52.10180664	-7.529168129
52.10180664	-7.529724121
52.10152817	-7.529724121
52.10152817	-7.530278206
52.10069275	-7.530278206
52.10069275	-7.530834198
52.10041809	-7.530834198
52.10041809	-7.53139019
52.10013962	-7.53139019
52.10013962	-7.531943798
52.09986115	-7.531943798
52.09986115	-7.533055782
52.09958267	-7.533055782
52.09958267	-7.535277843
52.0993042	-7.535277843
52.0993042	-7.535833836
52.09902954	-7.535833836
52.09902954	-7.53638792
52.09875107	-7.53638792
52.09875107	-7.537499905
52.0984726	-7.537499905
52.0984726	-7.539721966
52.09819412	-7.539721966
52.09819412	-7.540277958
52.09763718	-7.540277958
52.09763718	-7.540834904
52.09736252	-7.540834904
52.09736252	-7.541388035
52.09680557	-7.541388035
52.09680557	-7.541944027
52.0965271	-7.541944027
52.0965271	-7.542500973
52.09597397	-7.542500973
52.09597397	-7.543056965
52.0956955	-7.543056965
52.0956955	-7.543610096
52.09541702	-7.543610096
52.09541702	-7.544167042
52.0945816	-7.544167042
52.0945816	-7.544723034
52.09375	-7.544723034
52.09375	-7.545277119
52.09236145	-7.545277119
52.09236145	-7.545833111
52.09208298	-7.545833111
52.09208298	-7.546389103
52.09125137	-7.546389103
52.09125137	-7.546945095
52.09069443	-7.546945095
52.09069443	-7.547501087
52.08986282	-7.547501087
52.08986282	-7.548055172
52.08791733	-7.548055172
52.08791733	-7.547501087
52.08736038	-7.547501087
52.08736038	-7.546945095
52.08708191	-7.546945095
52.08708191	-7.546389103
52.08514023	-7.546389103
52.08514023	-7.545833111
52.08375168	-7.545833111
52.08375168	-7.546389103
52.08347321	-7.546389103
52.08347321	-7.546945095
52.08319473	-7.546945095
52.08319473	-7.548055172
52.08291626	-7.548055172
52.08291626	-7.548611164
52.08263779	-7.548611164
52.08263779	-7.549167156
52.08152771	-7.549167156
52.08152771	-7.549723148
52.08124924	-7.549723148
52.08124924	-7.550277233
52.08069611	-7.550277233
52.08069611	-7.550833225
52.07791519	-7.550833225
52.07791519	-7.551389217
52.07764053	-7.551389217
52.07764053	-7.555276871
52.07791519	-7.555276871
52.07791519	-7.555832863
52.07819366	-7.555832863
52.07819366	-7.556389809
52.07847214	-7.556389809
52.07847214	-7.557499886
52.07875061	-7.557499886
52.07875061	-7.558055878
52.07902908	-7.558055878
52.07902908	-7.559165955
52.07930374	-7.559165955
52.07930374	-7.559721947
52.07958221	-7.559721947
52.07958221	-7.560833931
52.07986069	-7.560833931
52.07986069	-7.561389923
52.08013916	-7.561388016
52.08013916	-7.563055992
52.08041763	-7.563055992
52.08041763	-7.563611984
52.08069611	-7.563611984
52.08069611	-7.566944122
52.08097076	-7.566944122
52.08097076	-7.567500114
52.08124924	-7.567500114
52.08124924	-7.569166183
52.08152771	-7.569166183
52.08152771	-7.569723129
52.08208466	-7.569723129
52.08208466	-7.570279121
52.08235931	-7.570279121
52.08235931	-7.570835114
52.08291626	-7.570835114
52.08291626	-7.571389198
52.08597183	-7.571389198
52.08597183	-7.570835114
52.08791733	-7.570835114
52.08791733	-7.571389198
52.08847046	-7.571389198
52.08847046	-7.57194519
52.08930588	-7.57194519
52.08930588	-7.572498798
52.08958435	-7.572501183
52.08958435	-7.57305479
52.09013748	-7.57305479
52.09013748	-7.573610783
52.0909729	-7.573610783
52.0909729	-7.574166775
52.09152603	-7.574166775
52.09152603	-7.574722767
52.09208298	-7.574722767
52.09208298	-7.575276852
52.09236145	-7.575276852
52.09236145	-7.577498913
52.09263992	-7.577498913
52.09263992	-7.578054905
52.0929184	-7.578054905
52.0929184	-7.578610897
52.09319305	-7.578610897
52.09319305	-7.579166889
52.09347153	-7.579166889
52.09347153	-7.579722881
52.09375	-7.579722881
52.09375	-7.580276966
52.09402847	-7.580276966
52.09402847	-7.580832958
52.09430695	-7.580832958
52.09430695	-7.58138895
52.0956955	-7.58138895
52.0956955	-7.581945896
52.09624863	-7.581945896
52.09624863	-7.582499027
52.0965271	-7.582499027
52.0965271	-7.583055019
52.09763718	-7.583055019
52.09763718	-7.583611965
52.09819412	-7.583611965
52.09819412	-7.584165096
52.09958267	-7.584165096
52.09958267	-7.584722042
52.10152817	-7.584722042
52.10152817	-7.585278034
52.10263824	-7.585278034
52.10263824	-7.585834026
52.10291672	-7.585834026
52.10291672	-7.586390018
52.10319519	-7.586390018
52.10319519	-7.58861208
52.10347366	-7.58861208
52.10347366	-7.589166164
52.10374832	-7.589166164
52.10374832	-7.590834141
52.10347366	-7.590834141
52.10347366	-7.591388226
52.10291672	-7.591388226
52.10291672	-7.590834141
52.10263824	-7.590834141
52.10263824	-7.590278149
52.10235977	-7.590278149
52.10235977	-7.589166164
52.10208511	-7.589166164
52.10208511	-7.587500095
52.10180664	-7.587500095
52.10180664	-7.586944103
52.10152817	-7.586944103
52.10152817	-7.586390018
52.09986115	-7.586390018
52.09986115	-7.586944103
52.09958267	-7.586944103
52.09958267	-7.587500095
52.0993042	-7.587500095
52.0993042	-7.588056087
52.09902954	-7.588056087
52.09902954	-7.589166164
52.09875107	-7.589166164
52.09875107	-7.589722157
52.0984726	-7.589722157
52.0984726	-7.590278149
52.09819412	-7.590278149
52.09819412	-7.590834141
52.09763718	-7.590834141
52.09763718	-7.591388226
52.09708405	-7.591390133
52.09708405	-7.591944218
52.0965271	-7.591944218
52.0965271	-7.59250021
52.09624863	-7.59250021
52.09624863	-7.593056202
52.09541702	-7.593056202
52.09541702	-7.593612194
52.09486008	-7.593612194
52.09486008	-7.594165802
52.09402847	-7.594165802
52.09402847	-7.594721794
52.0929184	-7.594721794
52.0929184	-7.595277786
52.09236145	-7.595277786
52.09236145	-7.595831871
52.0918045	-7.595831871
52.0918045	-7.596387863
52.09152603	-7.596387863
52.09152603	-7.597500801
52.09125137	-7.597500801
52.09125137	-7.59916687
52.0909729	-7.59916687
52.0909729	-7.599722862
52.09069443	-7.599722862
52.09069443	-7.600278854
52.09041595	-7.600278854
52.09041595	-7.600832939
52.09069443	-7.600832939
52.09069443	-7.603055
52.09041595	-7.603055
52.09041595	-7.603610992
52.08986282	-7.603610992
52.08986282	-7.604166985
52.08930588	-7.604166985
52.08930588	-7.605278969
52.0890274	-7.605278969
52.0890274	-7.606389046
52.08874893	-7.606389046
52.08874893	-7.606945038
52.08847046	-7.606945038
52.08847046	-7.60750103
52.0881958	-7.60750103
52.0881958	-7.608055115
52.08791733	-7.608055115
52.08791733	-7.608611107
52.08763885	-7.608611107
52.08763885	-7.609724045
52.08736038	-7.609724045
52.08736038	-7.611946106
52.08763885	-7.611946106
52.08763885	-7.612500191
52.08791733	-7.612500191
52.08791733	-7.613056183
52.08874893	-7.613056183
52.08874893	-7.613612175
52.09013748	-7.613612175
52.09013748	-7.614165783
52.09069443	-7.614165783
52.09069443	-7.614721775
52.09125137	-7.614721775
52.09125137	-7.615277767
52.09152603	-7.615277767
52.09152603	-7.616387844
52.0918045	-7.616387844
52.0918045	-7.617499828
52.09236145	-7.617499828
52.09236145	-7.61805582
52.09263992	-7.61805582
52.09263992	-7.618609905
52.0945816	-7.618609905
52.0945816	-7.61805582
52.09680557	-7.61805582
52.09680557	-7.617499828
52.09958267	-7.617499828
52.09958267	-7.61805582
52.10069275	-7.61805582
52.10069275	-7.618609905
52.10097122	-7.618611813
52.10097122	-7.619165897
52.10124969	-7.619165897
52.10124969	-7.620277882
52.10180664	-7.620277882
52.10180664	-7.620833874
52.10235977	-7.620833874
52.10235977	-7.621387959
52.10263824	-7.621387959
52.10263824	-7.621943951
52.10291672	-7.621943951
52.10291672	-7.62361002
52.10319519	-7.62361002
52.10319519	-7.625833035
52.10347366	-7.625833035
52.10347366	-7.626945019
52.10374832	-7.626945019
52.10374832	-7.630277157
52.10402679	-7.630277157
52.10402679	-7.631389141
52.10430527	-7.631389141
52.10430527	-7.632501125
52.10374832	-7.632501125
52.10374832	-7.634167194
52.10430527	-7.634167194
52.10430527	-7.636942863
52.10402679	-7.636942863
52.10402679	-7.637498856
52.10347366	-7.637498856
52.10347366	-7.638055801
52.10235977	-7.638055801
52.10235977	-7.637498856
52.10208511	-7.637498856
52.10208511	-7.636942863
52.10180664	-7.636942863
52.10180664	-7.636390209
52.10208511	-7.636390209
52.10208511	-7.635832787
52.10319519	-7.635832787
52.10319519	-7.634723186
52.10263824	-7.634723186
52.10263824	-7.634167194
52.10208511	-7.634167194
52.10208511	-7.633611202
52.10152817	-7.633611202
52.10152817	-7.630833149
52.10124969	-7.630833149
52.10124969	-7.62916708
52.10152817	-7.62916708
52.10152817	-7.628055096
52.10180664	-7.628055096
52.10180664	-7.624722958
52.10152817	-7.624722958
52.10152817	-7.624166965
52.10124969	-7.624166965
52.10124969	-7.62361002
52.10097122	-7.62361002
52.10097122	-7.623054028
52.10041809	-7.623054028
52.10041809	-7.622499943
52.0993042	-7.622499943
52.0993042	-7.623054028
52.0984726	-7.623054028
52.0984726	-7.622499943
52.09430695	-7.622499943
52.09430695	-7.621943951
52.0929184	-7.621943951
52.0929184	-7.621387959
52.09263992	-7.621387959
52.09263992	-7.620277882
52.09236145	-7.620277882
52.09236145	-7.619721889
52.09208298	-7.619721889
52.09208298	-7.619165897
52.09152603	-7.619165897
52.09152603	-7.618611813
52.09041595	-7.618611813
52.09041595	-7.61805582
52.09013748	-7.61805582
52.09013748	-7.617499828
52.08986282	-7.617499828
52.08986282	-7.616387844
52.08930588	-7.616387844
52.08930588	-7.615834236
52.08874893	-7.615834236
52.08874893	-7.615277767
52.08847046	-7.615277767
52.08847046	-7.614721775
52.08791733	-7.614721775
52.08791733	-7.615277767
52.08680725	-7.615277767
52.08680725	-7.615834236
52.08652878	-7.615834236
52.08652878	-7.616387844
52.08625031	-7.616387844
52.08625031	-7.617499828
52.08597183	-7.617499828
52.08597183	-7.61805582
52.08430481	-7.61805582
52.08430481	-7.618611813
52.08402634	-7.618611813
52.08402634	-7.619721889
52.08375168	-7.619721889
52.08375168	-7.620833874
52.08041763	-7.620833874
52.08041763	-7.621387959
52.08013916	-7.621387959
52.08013916	-7.62361002
52.08041763	-7.62361002
52.08041763	-7.624166965
52.08069611	-7.624166965
52.08069611	-7.624722958
52.08124924	-7.624722958
52.08124924	-7.624166965
52.08208466	-7.624166965
52.08208466	-7.624722958
52.08235931	-7.624722958
52.08235931	-7.626389027
52.08263779	-7.626389027
52.08263779	-7.627501011
52.08291626	-7.627501011
52.08291626	-7.628055096
52.08319473	-7.628055096
52.08319473	-7.628611088
52.08347321	-7.628611088
52.08347321	-7.630277157
52.08375168	-7.630277157
52.08375168	-7.632501125
52.08319473	-7.632501125
52.08319473	-7.63305521
52.08291626	-7.63305521
52.08291626	-7.633611202
52.08263779	-7.633611202
52.08263779	-7.634167194
52.08208466	-7.634167194
52.08208466	-7.634723186
52.07930374	-7.634723186
52.07930374	-7.634167194
52.07875061	-7.634167194
52.07875061	-7.633611202
52.07847214	-7.633611202
52.07847214	-7.63305521
52.07819366	-7.63305521
52.07819366	-7.632501125
52.07764053	-7.632501125
52.07764053	-7.631945133
52.07736206	-7.631945133
52.07736206	-7.631389141
52.07708359	-7.631389141
52.07708359	-7.630833149
52.07624817	-7.630833149
52.07624817	-7.631389141
52.07597351	-7.631389141
52.07597351	-7.632501125
52.07624817	-7.632501125
52.07624817	-7.633611202
52.07597351	-7.633611202
52.07597351	-7.634167194
52.07485962	-7.634167194
52.07485962	-7.633611202
52.07430649	-7.633611202
52.07430649	-7.63305521
52.07402802	-7.63305521
52.07402802	-7.632501125
52.07125092	-7.632501125
52.07125092	-7.63305521
52.07069397	-7.63305521
52.07069397	-7.632501125
52.06986237	-7.632501125
52.06986237	-7.631945133
52.06958389	-7.631945133
52.06958389	-7.631389141
52.06902695	-7.631389141
52.06902695	-7.630277157
52.06874847	-7.630277157
52.06874847	-7.629723072
52.06819534	-7.629723072
52.06819534	-7.62916708
52.06791687	-7.62916708
52.06791687	-7.628611088
52.0676384	-7.628611088
52.0676384	-7.628055096
52.06735992	-7.628055096
52.06735992	-7.627501011
52.06680679	-7.627501011
52.06680679	-7.626945019
52.06597137	-7.626945019
52.06597137	-7.627501011
52.0656929	-7.627501011
52.0656929	-7.628055096
52.06541824	-7.628055096
52.06541824	-7.629723072
52.0656929	-7.629723072
52.0656929	-7.630277157
52.06597137	-7.630277157
52.06597137	-7.631389141
52.06624985	-7.631389141
52.06624985	-7.634723186
52.06597137	-7.634723186
52.06597137	-7.635276794
52.0656929	-7.635276794
52.0656929	-7.635832787
52.06541824	-7.635832787
52.06541824	-7.636390209
52.0648613	-7.636390209
52.0648613	-7.636942863
52.06375122	-7.636942863
52.06375122	-7.637498856
52.06347275	-7.637498856
52.06347275	-7.638611794
52.06319427	-7.638611794
52.06319427	-7.640277863
52.06347275	-7.640277863
52.06347275	-7.640833855
52.06375122	-7.640833855
52.06375122	-7.643055916
52.06347275	-7.643055916
52.06347275	-7.643610001
52.06180573	-7.643610001
52.06180573	-7.643055916
52.06152725	-7.643055916
52.06152725	-7.642499924
52.06097412	-7.642499924
52.06097031	-7.641943932
52.06069565	-7.641943932
52.06069565	-7.638611794
52.06097031	-7.638608932
52.06097412	-7.638055801
52.06124878	-7.638055801
52.06124878	-7.635832787
52.06152725	-7.635832787
52.06152725	-7.63305521
52.06347275	-7.63305521
52.06347275	-7.632501125
52.06375122	-7.632501125
52.06375122	-7.631389141
52.06347275	-7.631389141
52.06347275	-7.630833149
52.0629158	-7.630833149
52.0629158	-7.630277157
52.06263733	-7.630277157
52.06263733	-7.62916708
52.06236267	-7.62916708
52.06236267	-7.628611088
52.06263733	-7.628611088
52.06263733	-7.626945019
52.06236267	-7.626945019
52.06236267	-7.624722958
52.06263733	-7.624722958
52.06263733	-7.624166965
52.0629158	-7.624166965
52.0629158	-7.62361002
52.06402588	-7.62361002
52.06402588	-7.623054028
52.06430435	-7.623054028
52.06430435	-7.621943951
52.06458282	-7.621943951
52.06458282	-7.620277882
52.06430435	-7.620277882
52.06430435	-7.619721889
52.06375122	-7.619721889
52.06375122	-7.619165897
52.06347275	-7.619165897
52.06347275	-7.618611813
52.06319427	-7.618611813
52.06319427	-7.617499828
52.0629158	-7.617499828
52.0629158	-7.615834236
52.06319427	-7.615834236
52.06319427	-7.613056183
52.06347275	-7.613056183
52.06347275	-7.612500191
52.06375122	-7.612500191
52.06375122	-7.611946106
52.06402588	-7.611946106
52.06402588	-7.611390114
52.06430435	-7.611390114
52.06430435	-7.610834122
52.06458282	-7.610834122
52.06458282	-7.60750103
52.06430435	-7.60750103
52.06430435	-7.606945038
52.06402588	-7.606945038
52.06402588	-7.605833054
52.06375122	-7.605833054
52.06375122	-7.605278969
52.06347275	-7.605278969
52.06347275	-7.604722977
52.06319427	-7.604722977
52.06319427	-7.604166985
52.0629158	-7.604166985
52.0629158	-7.603610992
52.06236267	-7.603610992
52.06236267	-7.603055
52.0620842	-7.603055
52.0620842	-7.602499008
52.06069565	-7.602500916
52.06069565	-7.601944923
52.0601387	-7.601944923
52.0601387	-7.601388931
52.05958176	-7.601388931
52.05958176	-7.600832939
52.0593071	-7.600832939
52.0593071	-7.600276947
52.05902863	-7.600278854
52.05902863	-7.59916687
52.05875015	-7.59916687
52.05875015	-7.598610878
52.05847168	-7.598610878
52.05847168	-7.598056793
52.05819321	-7.598053932
52.05819321	-7.596944809
52.05791855	-7.596944809
52.05791473	-7.595831871
52.05764008	-7.595831871
52.05764008	-7.595275879
52.0573616	-7.595277786
52.0573616	-7.594721794
52.05708313	-7.594721794
52.05708313	-7.594165802
52.05680466	-7.594165802
52.05680466	-7.59360981
52.05597305	-7.593612194
52.05597305	-7.593056202
52.05541611	-7.593056202
52.05541611	-7.59250021
52.05486298	-7.59250021
52.05486298	-7.591944218
52.0545845	-7.591944218
52.0545845	-7.591390133
52.05430603	-7.591388226
52.05430603	-7.590834141
52.05402756	-7.590834141
52.05402756	-7.590278149
52.05319595	-7.590278149
52.05319595	-7.589722157
52.05291748	-7.589722157
52.05291748	-7.589166164
52.05263901	-7.589166164
52.05263901	-7.58861208
52.05208206	-7.58861208
52.05208206	-7.588056087
52.0518074	-7.588056087
52.0518074	-7.587500095
52.05152893	-7.587500095
52.05152893	-7.586390018
52.05125046	-7.586390018
52.05125046	-7.583055019
52.05152893	-7.583055019
52.05152893	-7.565834045
